id,conversation_id,referenced_tweets.replied_to.id,referenced_tweets.retweeted.id,referenced_tweets.quoted.id,edit_history_tweet_ids,edit_controls.edits_remaining,edit_controls.editable_until,edit_controls.is_edit_eligible,author_id,in_reply_to_user_id,retweeted_user_id,quoted_user_id,created_at,text,lang,source,public_metrics.like_count,public_metrics.quote_count,public_metrics.reply_count,public_metrics.retweet_count,reply_settings,possibly_sensitive,withheld.scope,withheld.copyright,withheld.country_codes,entities.annotations,entities.cashtags,entities.hashtags,entities.mentions,entities.urls,context_annotations,attachments.media,attachments.media_keys,attachments.poll.duration_minutes,attachments.poll.end_datetime,attachments.poll.id,attachments.poll.options,attachments.poll.voting_status,attachments.poll_ids,author.id,author.created_at,author.username,author.name,author.description,author.entities.description.cashtags,author.entities.description.hashtags,author.entities.description.mentions,author.entities.description.urls,author.entities.url.urls,author.location,author.pinned_tweet_id,author.profile_image_url,author.protected,author.public_metrics.followers_count,author.public_metrics.following_count,author.public_metrics.listed_count,author.public_metrics.tweet_count,author.url,author.verified,author.withheld.scope,author.withheld.copyright,author.withheld.country_codes,geo.coordinates.coordinates,geo.coordinates.type,geo.country,geo.country_code,geo.full_name,geo.geo.bbox,geo.geo.type,geo.id,geo.name,geo.place_id,geo.place_type,matching_rules,__twarc.retrieved_at,__twarc.url,__twarc.version,...79
1588598093632917500,1587440113805676500,1587440113805676500,NA,NA,"[""1588598093632917505""]",5,2022-11-04T18:54:34Z,FALSE,1376846842722402300,849277824217362400,NA,NA,2022-11-04T18:24:34Z,@DiehlForMA @RepGeoffDiehl Still beats fascism any day of the week. 🖕,en,Twitter for iPhone,0,0,0,0,everyone,FALSE,NA,NA,NA,NA,NA,NA,"[{""start"": 0, ""end"": 11, ""username"": ""DiehlForMA"", ""id"": ""849277824217362432"", ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/nDvmFujRdF"", ""expanded_url"": ""https://www.geoffdiehl.com"", ""display_url"": ""geoffdiehl.com""}]}}, ""protected"": false, ""pinned_tweet_id"": ""1511093102274043909"", ""url"": ""https://t.co/nDvmFujRdF"", ""description"": ""2022 Republican Nominee for Governor of Massachusetts"", ""name"": ""Diehl For MA"", ""public_metrics"": {""followers_count"": 10074, ""following_count"": 1534, ""tweet_count"": 7394, ""listed_count"": 69}, ""verified"": true, ""location"": ""Whitman, Massachusetts"", ""created_at"": ""2017-04-04T15:09:46.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1411808508597653512/Nu9ACE_q_normal.jpg""}, {""start"": 12, ""end"": 26, ""username"": ""RepGeoffDiehl"", ""id"": ""110573669"", ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/9mMXJK3HQ5"", ""expanded_url"": ""https://geoffdiehl.com/"", ""display_url"": ""geoffdiehl.com""}]}}, ""protected"": false, ""url"": ""https://t.co/9mMXJK3HQ5"", ""description"": ""Proud Father, Lucky Husband, Eagle Scout & Former State Rep., 2018 US Senate MA nominee.\n2022 Candidate for MA Governor.\nRush fan."", ""name"": ""Geoff Diehl"", ""public_metrics"": {""followers_count"": 10990, ""following_count"": 3447, ""tweet_count"": 8242, ""listed_count"": 156}, ""verified"": true, ""location"": ""Whitman, MA"", ""created_at"": ""2010-02-02T01:17:21.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/954146343462821889/rF2NzTNA_normal.jpg""}]",NA,"[{""domain"": {""id"": ""10"", ""name"": ""Person"", ""description"": ""Named people in the world like Nelson Mandela""}, ""entity"": {""id"": ""1059256757980033024"", ""name"": ""Geoff Diehl"", ""description"": ""Former Representative of the 7th Plymouth District in the Massachusetts House of Representatives, Geoff Diehl""}}, {""domain"": {""id"": ""29"", ""name"": ""Events [Entity Service]"", ""description"": ""Real world events. ""}, ""entity"": {""id"": ""1526278121527205889"", ""name"": ""2022 United States midterm elections""}}, {""domain"": {""id"": ""35"", ""name"": ""Politician"", ""description"": ""Politicians in the world, like Joe Biden""}, ""entity"": {""id"": ""1059256757980033024"", ""name"": ""Geoff Diehl"", ""description"": ""Former Representative of the 7th Plymouth District in the Massachusetts House of Representatives, Geoff Diehl""}}, {""domain"": {""id"": ""38"", ""name"": ""Political Race"", ""description"": """"}, ""entity"": {""id"": ""1526278121527205889"", ""name"": ""2022 United States midterm elections""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""847878884917886977"", ""name"": ""Politics"", ""description"": ""Politics""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""1059256757980033024"", ""name"": ""Geoff Diehl"", ""description"": ""Former Representative of the 7th Plymouth District in the Massachusetts House of Representatives, Geoff Diehl""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""1070032753834438656"", ""name"": ""Political figures"", ""description"": ""Politician""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""1291447199595782144"", ""name"": ""United States politics""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""1488973753274929152"", ""name"": ""Political events""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""1518940645343125504"", ""name"": ""United States political events""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""1526278121527205889"", ""name"": ""2022 United States midterm elections""}}]",NA,NA,NA,NA,NA,NA,NA,NA,1376846842722402300,2021-03-30T10:41:15Z,jackpatrick57,Handsome White American Jesus,"Carpenter; Fisherman. also, Savior of the World. formerly Mary Magdalene’s bae. Atheist (shh, don’t tell my dad).",NA,NA,NA,NA,NA,"Jerusalem Corners, NY",1436301918238818300,https://pbs.twimg.com/profile_images/1431094399920975877/qyL2t9ao_normal.jpg,FALSE,318,546,2,7293,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-05T02:14:13Z,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=conversation_id%3A1587440113805676545&max_results=100,2.12.0,NA
1588593740645474300,1587440113805676500,1588548687349026800,NA,NA,"[""1588593740645474305""]",5,2022-11-04T18:37:17Z,FALSE,1575504007014994e3,303505381,NA,NA,2022-11-04T18:07:17Z,@cocofiji @DiehlForMA You wear a mask you’re dumb,en,Twitter for iPhone,0,0,0,0,everyone,FALSE,NA,NA,NA,NA,NA,NA,"[{""start"": 0, ""end"": 9, ""username"": ""cocofiji"", ""id"": ""303505381"", ""protected"": false, ""description"": """", ""name"": ""SeymoreBunns"", ""public_metrics"": {""followers_count"": 24, ""following_count"": 453, ""tweet_count"": 601, ""listed_count"": 0}, ""verified"": false, ""created_at"": ""2011-05-23T00:22:12.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/641778006684487680/6WBS2Kpr_normal.jpg""}, {""start"": 10, ""end"": 21, ""username"": ""DiehlForMA"", ""id"": ""849277824217362432"", ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/nDvmFujRdF"", ""expanded_url"": ""https://www.geoffdiehl.com"", ""display_url"": ""geoffdiehl.com""}]}}, ""protected"": false, ""pinned_tweet_id"": ""1511093102274043909"", ""url"": ""https://t.co/nDvmFujRdF"", ""description"": ""2022 Republican Nominee for Governor of Massachusetts"", ""name"": ""Diehl For MA"", ""public_metrics"": {""followers_count"": 10074, ""following_count"": 1534, ""tweet_count"": 7394, ""listed_count"": 69}, ""verified"": true, ""location"": ""Whitman, Massachusetts"", ""created_at"": ""2017-04-04T15:09:46.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1411808508597653512/Nu9ACE_q_normal.jpg""}]",NA,"[{""domain"": {""id"": ""123"", ""name"": ""Ongoing News Story"", ""description"": ""Ongoing News Stories like 'Brexit'""}, ""entity"": {""id"": ""1220701888179359745"", ""name"": ""COVID-19""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""1220701888179359745"", ""name"": ""COVID-19""}}]",NA,NA,NA,NA,NA,NA,NA,NA,1575504007014994e3,2022-09-29T15:13:42Z,DankBudz04020,Woodsy,NA,NA,NA,NA,NA,NA,NA,NA,https://pbs.twimg.com/profile_images/1575506203656036352/lKA1W7BM_normal.jpg,FALSE,2,8,0,49,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-05T02:14:13Z,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=conversation_id%3A1587440113805676545&max_results=100,2.12.0,NA
1588548687349026800,1587440113805676500,1588507932278153200,NA,NA,"[""1588548687349026817""]",5,2022-11-04T15:38:15Z,FALSE,303505381,1575504007014994e3,NA,NA,2022-11-04T15:08:15Z,@DankBudz04020 @DiehlForMA Who’s mentioning masks???? Your paying more because companies can charge whatever they want- so they are. Follow the $$$ and you’ll see who the shareholders are of those companies- but keep voting for the party that like you dumb and poor…,en,Twitter for iPhone,0,0,1,0,everyone,FALSE,NA,NA,NA,NA,NA,NA,"[{""start"": 0, ""end"": 14, ""username"": ""DankBudz04020"", ""id"": ""1575504007014993922"", ""protected"": false, ""description"": """", ""name"": ""Woodsy"", ""public_metrics"": {""followers_count"": 2, ""following_count"": 8, ""tweet_count"": 49, ""listed_count"": 0}, ""verified"": false, ""created_at"": ""2022-09-29T15:13:42.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1575506203656036352/lKA1W7BM_normal.jpg""}, {""start"": 15, ""end"": 26, ""username"": ""DiehlForMA"", ""id"": ""849277824217362432"", ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/nDvmFujRdF"", ""expanded_url"": ""https://www.geoffdiehl.com"", ""display_url"": ""geoffdiehl.com""}]}}, ""protected"": false, ""pinned_tweet_id"": ""1511093102274043909"", ""url"": ""https://t.co/nDvmFujRdF"", ""description"": ""2022 Republican Nominee for Governor of Massachusetts"", ""name"": ""Diehl For MA"", ""public_metrics"": {""followers_count"": 10074, ""following_count"": 1534, ""tweet_count"": 7394, ""listed_count"": 69}, ""verified"": true, ""location"": ""Whitman, Massachusetts"", ""created_at"": ""2017-04-04T15:09:46.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1411808508597653512/Nu9ACE_q_normal.jpg""}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303505381,2011-05-23T00:22:12Z,cocofiji,SeymoreBunns,NA,NA,NA,NA,NA,NA,NA,NA,https://pbs.twimg.com/profile_images/641778006684487680/6WBS2Kpr_normal.jpg,FALSE,24,453,0,601,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-05T02:14:13Z,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=conversation_id%3A1587440113805676545&max_results=100,2.12.0,NA
1588531634495578e3,1587440113805676500,1588476620511514600,NA,NA,"[""1588531634495578113""]",5,2022-11-04T14:30:29Z,FALSE,1482779140646445e3,303505381,NA,NA,2022-11-04T14:00:29Z,@cocofiji @rossj_ @DiehlForMA What is your argument? Gas pipelines is energy independence. Right now New England  gets LNG deliveries from international shipments. \nThese corporations making profit is another story. VG and Blckrck use public funds to turn profit. Pull all public money from them,en,Twitter for Android,0,0,0,0,everyone,FALSE,NA,NA,NA,NA,NA,NA,"[{""start"": 0, ""end"": 9, ""username"": ""cocofiji"", ""id"": ""303505381"", ""protected"": false, ""description"": """", ""name"": ""SeymoreBunns"", ""public_metrics"": {""followers_count"": 24, ""following_count"": 453, ""tweet_count"": 601, ""listed_count"": 0}, ""verified"": false, ""created_at"": ""2011-05-23T00:22:12.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/641778006684487680/6WBS2Kpr_normal.jpg""}, {""start"": 10, ""end"": 17, ""username"": ""rossj_"", ""id"": ""24800968"", ""entities"": {""description"": {""urls"": [{""start"": 79, ""end"": 102, ""url"": ""https://t.co/VxFvoaPb81"", ""expanded_url"": ""http://tarajacobs.com"", ""display_url"": ""tarajacobs.com""}]}}, ""protected"": false, ""description"": ""Wit without wisdom; brevity, levity, probity, and big versions of small words. https://t.co/VxFvoaPb81 for MA Governor's Council District 8, 11/8/2022"", ""name"": ""Ross Jacobs"", ""public_metrics"": {""followers_count"": 31, ""following_count"": 65, ""tweet_count"": 217, ""listed_count"": 0}, ""verified"": false, ""location"": ""North Adams, MA"", ""created_at"": ""2009-03-17T00:02:33.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1471895642/ross_piper_little_normal.jpg""}, {""start"": 18, ""end"": 29, ""username"": ""DiehlForMA"", ""id"": ""849277824217362432"", ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/nDvmFujRdF"", ""expanded_url"": ""https://www.geoffdiehl.com"", ""display_url"": ""geoffdiehl.com""}]}}, ""protected"": false, ""pinned_tweet_id"": ""1511093102274043909"", ""url"": ""https://t.co/nDvmFujRdF"", ""description"": ""2022 Republican Nominee for Governor of Massachusetts"", ""name"": ""Diehl For MA"", ""public_metrics"": {""followers_count"": 10074, ""following_count"": 1534, ""tweet_count"": 7394, ""listed_count"": 69}, ""verified"": true, ""location"": ""Whitman, Massachusetts"", ""created_at"": ""2017-04-04T15:09:46.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1411808508597653512/Nu9ACE_q_normal.jpg""}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1482779140646445e3,2022-01-16T18:18:10Z,jwarrenreincarn,Mike Finnigan,NA,NA,NA,NA,NA,NA,NA,NA,https://pbs.twimg.com/profile_images/1482781882488139781/DrxZDPVs_normal.jpg,FALSE,137,591,0,5250,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-05T02:14:13Z,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=conversation_id%3A1587440113805676545&max_results=100,2.12.0,NA
1588507932278153200,1587440113805676500,1588470293609472e3,NA,NA,"[""1588507932278153216""]",5,2022-11-04T12:56:18Z,FALSE,1575504007014994e3,303505381,NA,NA,2022-11-04T12:26:18Z,"@cocofiji @DiehlForMA No shit u dumb masker. Democrats still fucked everyone, they caused all the price hikes and higher taxes. FN maskers u don’t know squat",en,Twitter for iPhone,0,0,1,0,everyone,FALSE,NA,NA,NA,NA,NA,NA,"[{""start"": 0, ""end"": 9, ""username"": ""cocofiji"", ""id"": ""303505381"", ""protected"": false, ""description"": """", ""name"": ""SeymoreBunns"", ""public_metrics"": {""followers_count"": 24, ""following_count"": 453, ""tweet_count"": 601, ""listed_count"": 0}, ""verified"": false, ""created_at"": ""2011-05-23T00:22:12.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/641778006684487680/6WBS2Kpr_normal.jpg""}, {""start"": 10, ""end"": 21, ""username"": ""DiehlForMA"", ""id"": ""849277824217362432"", ""entities"": {""url"": {""urls"": [{""start"": 0, ""end"": 23, ""url"": ""https://t.co/nDvmFujRdF"", ""expanded_url"": ""https://www.geoffdiehl.com"", ""display_url"": ""geoffdiehl.com""}]}}, ""protected"": false, ""pinned_tweet_id"": ""1511093102274043909"", ""url"": ""https://t.co/nDvmFujRdF"", ""description"": ""2022 Republican Nominee for Governor of Massachusetts"", ""name"": ""Diehl For MA"", ""public_metrics"": {""followers_count"": 10074, ""following_count"": 1534, ""tweet_count"": 7394, ""listed_count"": 69}, ""verified"": true, ""location"": ""Whitman, Massachusetts"", ""created_at"": ""2017-04-04T15:09:46.000Z"", ""profile_image_url"": ""https://pbs.twimg.com/profile_images/1411808508597653512/Nu9ACE_q_normal.jpg""}]",NA,"[{""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""847511168268644352"", ""name"": ""Global Economy"", ""description"": ""Conversation about global finance and economies.""}}, {""domain"": {""id"": ""69"", ""name"": ""News Vertical"", ""description"": ""News Categories like Entertainment or Technology""}, ""entity"": {""id"": ""840159122012102656"", ""name"": ""Political News"", ""description"": ""Political News""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""847878884917886977"", ""name"": ""Politics"", ""description"": ""Politics""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""900740740468191232"", ""name"": ""Political issues"", ""description"": ""Political issues""}}, {""domain"": {""id"": ""131"", ""name"": ""Unified Twitter Taxonomy"", ""description"": ""A taxonomy of user interests. ""}, ""entity"": {""id"": ""913452023000866816"", ""name"": ""United States Tax Reform"", ""description"": ""Conversation about President Trump's Tax Reform plan""}}]",NA,NA,NA,NA,NA,NA,NA,NA,1575504007014994e3,2022-09-29T15:13:42Z,DankBudz04020,Woodsy,NA,NA,NA,NA,NA,NA,NA,NA,https://pbs.twimg.com/profile_images/1575506203656036352/lKA1W7BM_normal.jpg,FALSE,2,8,0,49,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-05T02:14:13Z,https://api.twitter.com/2/tweets/search/recent?expansions=author_id%2Cin_reply_to_user_id%2Creferenced_tweets.id%2Creferenced_tweets.id.author_id%2Centities.mentions.username%2Cattachments.poll_ids%2Cattachments.media_keys%2Cgeo.place_id%2Cedit_history_tweet_ids&tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&media.fields=alt_text%2Cduration_ms%2Cheight%2Cmedia_key%2Cpreview_image_url%2Ctype%2Curl%2Cwidth%2Cpublic_metrics&poll.fields=duration_minutes%2Cend_datetime%2Cid%2Coptions%2Cvoting_status&place.fields=contained_within%2Ccountry%2Ccountry_code%2Cfull_name%2Cgeo%2Cid%2Cname%2Cplace_type&query=conversation_id%3A1587440113805676545&max_results=100,2.12.0,NA
